File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getOverallRxPacketRate(),6,6,4,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\stats.cc,NpingStats::getOverallRxByteRate(),6,6,4,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"contains(const char *source, const char *substring)",7,7,4,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,meansRandom(const char *source),7,7,4,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"isNumber_range(const char *source, int base, unsigned long min, unsigned long max)",9,8,7,3,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"isNumber_u8(const char *source, int base)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"isNumber_u16(const char *source, int base)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"isNumber_u32(const char *source, int base)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"parseBufferSpec(char *str, size_t *outlen)",65,45,31,18,4,1,16,169
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"bitcmp(u8 *a, u8*b, int len)",29,22,14,11,4,0,3,27
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"removechar(char *string, char c)",18,15,11,6,0,1,3,34
F:\papter datasets\Development\stats\nmap\nping\utils.cc,removecolon(char *string),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"luis_hdump(char *cp, unsigned int length)",43,36,29,6,2,9,5,82
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"parse_unsigned_number(const char *str, unsigned long min, unsigned long max, unsigned long *dst)",30,22,17,11,5,0,3,25
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"parse_u8(const char *str, u8 *dst)",7,7,6,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"parse_u16(const char *str, u16 *dst)",7,7,6,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"parse_u32(const char *str, u32 *dst)",7,7,6,2,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils.cc,"print_hexdump(int level, const u8 *cp, u32 length)",7,7,6,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"atoIP(const char *hostname, struct in_addr *dst)",7,7,6,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"atoIP(const char *hostname, struct sockaddr_storage *ss, int family)",9,9,6,7,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,IPtoa(u32 i),16,13,11,3,0,0,3,29
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,IPtoa(struct sockaddr_storage *ss),17,17,15,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,IPtoa(struct sockaddr_storage ss),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"IPtoa(struct sockaddr_storage *ss, int family)",12,12,11,5,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,IPtoa(struct in_addr addr),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,IPtoa(struct in6_addr addr),5,5,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,IPtoa(u8 *ipv6addr),7,7,7,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,isICMPType(u8 type),26,25,7,6,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,sockaddr2port(struct sockaddr_storage ss),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,sockaddr2port(struct sockaddr_storage *ss),9,9,7,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,sockaddr2port(struct sockaddr_in *s4),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,sockaddr2port(struct sockaddr_in6 *s6),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"setsockaddrfamily(struct sockaddr_storage *ss, int family)",4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,setsockaddrany(struct sockaddr_storage *ss),10,10,7,3,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,isICMPCode(u8 code),7,5,3,3,0,0,2,9
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"isICMPCode(u8 code, u8 type)",81,61,41,40,18,18,2,68
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getPacketStrInfo(const char *proto, const u8 *packet, u32 len, u8 *dstbuff, u32 dstlen, struct sockaddr_storage *ss_src, struct sockaddr_storage *ss_dst)",31,28,20,8,3,1,0,8
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getPacketStrInfo(const char *proto, const u8 *packet, u32 len, u8 *dstbuff, u32 dstlen)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"nping_getpts_simple(const char *origexpr, u16 **list, int *count)",32,22,17,7,6,0,4,34
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getNetworkInterfaceName(u32 destination, char *dev)",16,16,14,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getNetworkInterfaceName(struct sockaddr_storage *dst, char *dev)",13,13,11,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"resolveCached(char *host, struct sockaddr_storage *ss, size_t *sslen, int pf)",86,37,30,11,14,2,35,185
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,gethostbynameCached(char *host),53,36,28,11,9,1,8,70
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,hostentcpy(struct hostent *src),41,27,19,10,9,6,5,45
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,hostentfree(struct hostent *src),33,23,17,8,6,0,4,19
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"parseMAC(const char *txt, u8 *targetbuff)",39,29,21,13,4,0,6,48
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,MACtoa(u8 *mac),6,6,5,1,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"arppackethdrinfo(const u8 *packet, u32 len, int detail)",35,34,26,5,1,4,0,12
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"arppackethdrinfo(const u8 *packet, u32 len, u8 *dstbuff, u32 dstlen)",19,15,11,3,3,1,1,20
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"tcppackethdrinfo(const u8 *packet, size_t len, u8 *dstbuff, size_t dstlen, int detail, struct sockaddr_storage *src, struct sockaddr_storage *dst)",114,92,63,17,15,5,7,56
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"udppackethdrinfo(const u8 *packet, size_t len, u8 *dstbuff, size_t dstlen, int detail, struct sockaddr_storage *src, struct sockaddr_storage *dst)",66,52,40,7,11,2,3,29
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,getRandomTextPayload(),18,15,11,4,1,1,2,13
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"send_packet(NpingTarget *target, int rawfd, u8 *pkt, size_t pktLen)",59,31,27,6,5,2,23,128
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"print_dnet_interface(const struct intf_entry *entry, void *arg)",16,16,14,4,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,print_interfaces_dnet(),10,9,7,3,0,0,1,5
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getSrcSockAddrFromIPPacket(u8 *pkt, size_t pktLen)",24,22,17,7,2,1,0,8
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getUDPheaderLocation(u8 *pkt, size_t pktLen)",27,24,14,14,1,3,2,30
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getTCPheaderLocation(u8 *pkt, size_t pktLen)",29,24,14,14,3,4,2,35
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getProtoFromIPPacket(u8 *pkt, size_t pktLen)",19,14,11,6,3,0,2,8
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getSrcPortFromIPPacket(u8 *pkt, size_t pktLen)",16,13,10,6,3,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getDstPortFromIPPacket(u8 *pkt, size_t pktLen)",15,13,10,6,2,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getDstPortFromTCPHeader(u8 *pkt, size_t pktLen)",9,8,7,3,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getDstPortFromUDPHeader(u8 *pkt, size_t pktLen)",9,8,7,3,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,obtainRawSocket(),46,33,23,12,10,0,3,22
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getinterfaces_inet6_linux(if6_t *ifbuf, int max_ifaces)",156,94,72,21,22,1,40,285
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,"getroutes_inet6_linux(route6_t *rtbuf, int max_routes)",211,123,97,26,22,6,66,450
F:\papter datasets\Development\stats\nmap\nping\utils_net.cc,route_dst_ipv6_linux(const struct sockaddr_storage *const dst),55,36,28,10,5,8,14,196
F:\papter datasets\Development\stats\nmap\nping\winfix.cc,win_pre_init(),7,6,5,1,1,0,0,0
F:\papter datasets\Development\stats\nmap\nping\winfix.cc,start_npf(),54,44,32,13,9,0,1,9
F:\papter datasets\Development\stats\nmap\nping\winfix.cc,init_dll_path(),20,15,10,4,2,0,3,27
F:\papter datasets\Development\stats\nmap\nping\winfix.cc,win_init(),59,45,28,7,9,0,5,33
F:\papter datasets\Development\stats\nmap\nping\winfix.cc,win_cleanup(void),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\nmap\nping\winfix.cc,fork(),3,3,3,1,0,0,0,0
