File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,MemStream::reset(),5,5,4,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,MemStream::close(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"MemStream::setPos(Guint pos, int dir)",14,13,11,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,MemStream::moveStart(int delta),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"MemStream::doDecryption(Guchar *fileKey, int keyLength, int objNum, int objGen)",16,15,13,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"EmbedStream::EmbedStream(Stream *strA, Object *dictA, GBool limitedA, Guint lengthA)",4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,EmbedStream::~EmbedStream(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"EmbedStream::makeSubStream(Guint start, GBool limitedA, Guint lengthA, Object *dictA)",3,3,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,EmbedStream::getChar(),6,6,5,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,EmbedStream::lookChar(),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"EmbedStream::setPos(Guint pos, int dir)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,EmbedStream::getStart(),3,3,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,EmbedStream::moveStart(int delta),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCIIHexStream::ASCIIHexStream(Stream *strA),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCIIHexStream::~ASCIIHexStream(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCIIHexStream::reset(),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCIIHexStream::lookChar(),51,50,44,10,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"ASCIIHexStream::getPSFilter(int psLevel, char *indent)",11,10,8,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCIIHexStream::isBinary(GBool last),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCII85Stream::ASCII85Stream(Stream *strA),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCII85Stream::~ASCII85Stream(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCII85Stream::reset(),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCII85Stream::lookChar(),42,41,32,13,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"ASCII85Stream::getPSFilter(int psLevel, char *indent)",11,10,8,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCII85Stream::isBinary(GBool last),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"LZWStream::LZWStream(Stream *strA, int predictor, int columns, int colors, int bits, int earlyA)",14,14,12,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,LZWStream::~LZWStream(),5,5,4,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,LZWStream::getChar(),13,13,9,8,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,LZWStream::lookChar(),13,13,9,8,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,LZWStream::getRawChar(),10,10,7,6,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,LZWStream::reset(),5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,LZWStream::processNextCode(),67,58,47,12,5,0,4,15,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,LZWStream::clearTable(),5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,LZWStream::getCode(),13,12,10,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"LZWStream::getPSFilter(int psLevel, char *indent)",15,14,11,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,LZWStream::isBinary(GBool last),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,RunLengthStream::RunLengthStream(Stream *strA),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,RunLengthStream::~RunLengthStream(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,RunLengthStream::reset(),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"RunLengthStream::getPSFilter(int psLevel, char *indent)",11,10,8,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,RunLengthStream::isBinary(GBool last),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,RunLengthStream::fillBuf(),24,23,18,8,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"CCITTFaxStream::CCITTFaxStream(Stream *strA, int encodingA, GBool endOfLineA, GBool byteAlignA, int columnsA, int rowsA, GBool endOfBlockA, GBool blackA)",26,24,22,2,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,CCITTFaxStream::~CCITTFaxStream(),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,CCITTFaxStream::reset(),25,21,18,3,2,0,2,14,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,CCITTFaxStream::lookChar(),278,252,191,66,13,0,13,78,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,CCITTFaxStream::getTwoDimCode(),28,27,22,8,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,CCITTFaxStream::getWhiteCode(),46,43,34,13,1,1,2,21,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,CCITTFaxStream::getBlackCode(),61,58,45,18,1,1,2,21,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,CCITTFaxStream::lookBits(int n),18,13,10,6,1,0,4,40,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"CCITTFaxStream::getPSFilter(int psLevel, char *indent)",35,34,26,11,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,CCITTFaxStream::isBinary(GBool last),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::DCTStream(Stream *strA),25,23,17,6,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::~DCTStream(),15,14,10,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::reset(),94,72,60,11,14,1,8,33,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::getChar(),39,38,29,12,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::lookChar(),18,18,14,8,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::restart(),9,8,7,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readMCURow(),118,109,84,24,4,0,5,23,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readScan(),101,88,64,18,8,0,5,22,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"DCTStream::readDataUnit(DCTHuffTable *dcHuffTable, DCTHuffTable *acHuffTable, int *prevDC, int data[64])",45,44,34,16,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"DCTStream::readProgressiveDataUnit(DCTHuffTable *dcHuffTable, DCTHuffTable *acHuffTable, int *prevDC, int data[64])",122,109,80,43,7,0,6,22,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::decodeImage(),132,120,99,19,5,0,7,32,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"DCTStream::transformDataUnit(Gushort *quantTable, int dataIn[64], Guchar dataOut[64])",150,122,114,6,14,0,14,39,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readHuffSym(DCTHuffTable *table),23,18,16,5,3,0,2,9,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readAmp(int size),13,12,9,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readBit(),22,21,17,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readHeader(),76,72,47,34,2,11,2,23,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readBaselineSOF(),29,28,25,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readProgressiveSOF(),29,28,25,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readScanInfo(),50,46,38,13,1,0,3,26,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readQuantTables(),29,28,22,8,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readHuffmanTables(),44,43,36,9,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readRestartInterval(),10,9,8,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readJFIFMarker(),28,27,21,9,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readAdobeMarker(),30,28,21,8,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readTrailer(),9,8,7,3,1,1,0,1,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::readMarker(),12,11,11,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::read16(),8,7,5,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"DCTStream::getPSFilter(int psLevel, char *indent)",11,10,8,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,DCTStream::isBinary(GBool last),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"FlateStream::FlateStream(Stream *strA, int predictor, int columns, int colors, int bits)",12,12,10,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::~FlateStream(),11,11,8,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::reset(),34,28,24,4,4,0,2,9,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::getChar(),15,14,11,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::lookChar(),13,12,9,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::getRawChar(),12,11,9,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"FlateStream::getPSFilter(int psLevel, char *indent)",11,10,8,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::isBinary(GBool last),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::readSome(),63,58,45,13,5,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::startBlock(),65,51,40,12,8,0,6,26,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::loadFixedCodes(),5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::readDynamicCodes(),98,89,67,21,6,0,3,15,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"FlateStream::compHuffmanCodes(int *lengths, int n, FlateHuffmanTab *tab)",46,33,25,8,7,0,6,21,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::getHuffmanCodeWord(FlateHuffmanTab *tab),18,17,14,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FlateStream::getCodeWord(int bits),13,12,10,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,EOFStream::EOFStream(Stream *strA),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,EOFStream::~EOFStream(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,"FixedLengthEncoder::FixedLengthEncoder(Stream *strA, int lengthA)",3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FixedLengthEncoder::~FixedLengthEncoder(),3,3,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FixedLengthEncoder::reset(),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FixedLengthEncoder::getChar(),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FixedLengthEncoder::lookChar(),4,4,3,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,FixedLengthEncoder::isBinary(GBool last),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCIIHexEncoder::ASCIIHexEncoder(Stream *strA),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCIIHexEncoder::~ASCIIHexEncoder(),4,4,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCIIHexEncoder::reset(),5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCIIHexEncoder::fillBuf(),21,20,17,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCII85Encoder::ASCII85Encoder(Stream *strA),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCII85Encoder::~ASCII85Encoder(),3,3,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCII85Encoder::reset(),5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,ASCII85Encoder::fillBuf(),44,43,32,14,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,RunLengthEncoder::RunLengthEncoder(Stream *strA),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,RunLengthEncoder::~RunLengthEncoder(),3,3,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,RunLengthEncoder::reset(),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\Stream.cc,RunLengthEncoder::fillBuf(),74,66,54,18,4,1,4,17,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextFontInfo::TextFontInfo(GfxState *state),7,7,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextFontInfo::~TextFontInfo(),6,6,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextFontInfo::matches(GfxState *state),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextWord::TextWord(GfxState *state, int rotA, double x0, double y0, int charPosA, TextFontInfo *fontA, double fontSizeA)",83,70,57,11,3,0,10,116,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextWord::~TextWord(),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextWord::addChar(GfxState *state, double x, double y, double dx, double dy, Unicode u)",38,38,28,10,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextWord::merge(TextWord *word),27,26,20,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextWord::primaryCmp(TextWord *word),19,18,13,6,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextWord::primaryDelta(TextWord *word),19,18,13,6,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextWord::cmpYX(const void *p1, const void *p2)",10,9,8,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextWord::getText(),16,15,13,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPool::TextPool(),6,6,6,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPool::~TextPool(),11,10,8,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPool::getBaseIdx(double base),11,10,8,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPool::addWord(TextWord *word),55,51,40,7,2,0,2,9,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextLine::TextLine(TextBlock *blkA, int rotA, double baseA)",14,14,14,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextLine::~TextLine(),11,10,9,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextLine::addWord(TextWord *word),27,26,20,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextLine::primaryDelta(TextLine *line),19,18,13,6,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextLine::primaryCmp(TextLine *line),19,18,13,6,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextLine::secondaryCmp(TextLine *line),5,4,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextLine::cmpYX(TextLine *line),7,6,5,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextLine::cmpXY(const void *p1, const void *p2)",9,8,7,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextLine::coalesce(UnicodeMap *uMap),96,84,66,15,6,0,6,36,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextLineFrag::init(TextLine *lineA, int startA, int lenA)",5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextLineFrag::computeCoords(GBool oneRot),127,117,100,17,10,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextLineFrag::cmpYXPrimaryRot(const void *p1, const void *p2)",29,28,19,10,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextLineFrag::cmpYXLineRot(const void *p1, const void *p2)",29,28,19,10,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextLineFrag::cmpXYLineRot(const void *p1, const void *p2)",29,28,19,10,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextBlock::TextBlock(TextPage *pageA, int rotA)",12,12,12,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextBlock::~TextBlock(),9,8,7,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextBlock::addWord(TextWord *word),21,21,16,5,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextBlock::coalesce(UnicodeMap *uMap),241,215,156,51,12,2,14,99,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextBlock::updatePriMinMax(TextBlock *blk),50,49,32,15,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextBlock::cmpXYPrimaryRot(const void *p1, const void *p2)",29,28,19,10,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextBlock::cmpYXPrimaryRot(const void *p1, const void *p2)",29,28,19,10,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextBlock::primaryCmp(TextBlock *blk),19,18,13,6,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextBlock::secondaryDelta(TextBlock *blk),19,18,13,6,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextBlock::isBelow(TextBlock *blk),24,22,13,6,2,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextFlow::TextFlow(TextPage *pageA, TextBlock *blk)",10,10,10,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextFlow::~TextFlow(),8,7,6,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextFlow::addBlock(TextBlock *blk),19,19,14,5,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextFlow::blockFits(TextBlock *blk, TextBlock *prevBlk)",24,21,15,8,2,1,1,9,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextWordList::TextWordList(TextPage *text, GBool physLayout)",56,50,35,15,4,0,2,13,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextWordList::~TextWordList(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextWordList::getLength(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextWordList::get(int idx),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::TextPage(GBool rawOrderA),23,22,20,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::~TextPage(),10,9,7,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::startPage(GfxState *state),8,8,7,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::endPage(),4,4,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::clear(),44,42,35,7,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::updateFont(GfxState *state),66,53,37,11,2,0,11,106,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextPage::beginWord(GfxState *state, double x0, double y0)",33,26,23,3,3,0,4,25,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextPage::addChar(GfxState *state, double x, double y, double dx, double dy, CharCode c, int nBytes, Unicode *u, int uLen)",119,94,67,18,8,1,17,144,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::endWord(),13,9,7,2,1,0,3,22,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::addWord(TextWord *word),18,15,12,3,1,0,2,15,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::coalesce(GBool physLayout),671,582,386,116,43,8,46,373,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextPage::findText(Unicode *s, int len, GBool startAtTop, GBool stopAtBottom, GBool startAtLast, GBool stopAtLast, GBool caseSensitive, GBool backward, double *xMin, double *yMin, double *xMax, double *yMax)",191,162,121,36,19,2,10,66,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextPage::getText(double xMin, double yMin, double xMax, double yMax)",212,188,136,56,15,1,9,54,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextPage::findCharRange(int pos, int length, double *xMin, double *yMin, double *xMax, double *yMax)",85,79,61,20,2,2,4,43,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextPage::dump(void *outputStream, TextOutputFunc outputFunc, GBool physLayout)",174,146,107,28,15,2,13,82,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextPage::assignColumns(TextLineFrag *frags, int nFrags, GBool oneRot)",94,87,55,20,2,1,5,52,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextPage::dumpFragment(Unicode *text, int len, UnicodeMap *uMap, GString *s)",78,64,53,16,10,0,4,16,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextPage::makeWordList(GBool physLayout),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"outputToFile(void *stream, char *text, int len)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextOutputDev::TextOutputDev(char *fileName, GBool physLayoutA, GBool rawOrderA, GBool append)",29,24,20,2,2,0,3,13,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextOutputDev::TextOutputDev(TextOutputFunc func, void *stream, GBool physLayoutA, GBool rawOrderA)",8,8,8,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextOutputDev::~TextOutputDev(),10,10,6,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextOutputDev::startPage(int pageNum, GfxState *state)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextOutputDev::endPage(),6,6,5,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextOutputDev::updateFont(GfxState *state),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextOutputDev::beginString(GfxState *state, GString *s)",1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextOutputDev::endString(GfxState *state),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextOutputDev::drawChar(GfxState *state, double x, double y, double dx, double dy, double originX, double originY, CharCode c, int nBytes, Unicode *u, int uLen)",2,2,2,0,0,0,0,0,
